TIMESTAMP,RECORD,BATT_daily_min_V,RAIN_daily_in,RAIN_cmltv_in,AIRTEMP_daily_max_F,AIRTEMP_F_TMx,AIRTEMP_daily_min_F,AIRTEMP_F_TMn,AIRTEMP_daily_avg_F,RLTVHMDTY_daily_max_%,RH_TMx,RLTVHMDTY_daily_min_%,RH_TMn,RLTVHMDTY_daily_avg_%,WNDSP_daily_max_mph,WNDSP_mph_TMx,WNDSP_daily_min_mph,WNDSP_mph_TMn,WNDSP_daily_avg_mph,WND_DIR_daily_dgr,WND_DIR_daily_crdn,SolarFlux_daily_lnglys,SolarRad_daily_mj,ETos_daily_in,ETrs_daily_in,CornGDD_daily,Soil_3in_Avg,Soil_6in_Avg,Soil_12in_Avg,Soil_48in_Avg,Soil_3in_Max,Soil_6in_Max,Soil_12in_Max,Soil_48in_Max,Soil_3in_Min,Soil_6in_Min,Soil_12in_Min,Soil_48in_Min,VW_TmpF_3in_Avg,VW_TmpF_6in_Avg,VW_TmpF_18in_Avg,VW_TmpF_24in_Avg,VW_3in_Avg,Cond_3in_Avg,VW_6in_Avg,Cond_6in_Avg,VW_18in_Avg,Cond_18in_Avg,VW_24in_Avg,Cond_24in_Avg,VW_TmpF_3in_Max,VW_TmpF_6in_Max,VW_TmpF_18in_Max,VW_TmpF_24in_Max,VW_3in_Max,Cond_3in_Max,VW_6in_Max,Cond_6in_Max,VW_18in_Max,Cond_18in_Max,VW_24in_Max,Cond_24in_Max,VW_TmpF_3in_Min,VW_TmpF_6in_Min,VW_TmpF_18in_Min,VW_TmpF_24in_Min,VW_3in_Min,Cond_3in_Min,VW_6in_Min,Cond_6in_Min,VW_18in_Min,Cond_18in_Min,VW_24in_Min,Cond_24in_Min
7/12/2023 23:59,825,12.6,0.09,3.62,74.17,7/12/2023 15:14,50.16,7/12/2023 0:33,62.59,100,7/11/2023 23:59,46.38,7/12/2023 14:44,79.76,11.1,7/12/2023 10:55,0,7/12/2023 0:08,2.011,97,ENE,475.7625,29.38552,0.141,0.161,12.17,,67.8,66.58,59.29,,69.86,67.52,59.47,,65.8,65.81,59.09,65.53,63.96,63.24,63.62,26.87,0.188,28.53,0.169,6.273,0.025,8.75,0.041,67.49,65.24,63.63,64.22,27.51,0.193,29.86,0.176,6.51,0.028,8.99,0.043,63.84,62.93,62.94,63.25,26.16,0.179,27.21,0.162,6.09,0.023,8.49,0.039
7/13/2023 23:59,826,12.67,0.12,3.74,82.3,7/13/2023 15:44,51.16,7/13/2023 5:24,66.49,100,7/13/2023 0:15,48.33,7/13/2023 13:44,82.7,17.36,7/13/2023 18:20,0,7/12/2023 23:59,2.909,198.6,WSW,615.6111,28.94015,0.187,0.221,16.73,,68.85,66.74,59.32,,71.47,67.71,59.53,,66.66,66.11,58.96,66.71,64.78,62.92,63.43,25.39,0.175,26.18,0.152,5.971,0.023,8.36,0.038,68.6,66.15,63.03,63.58,26.17,0.185,27.22,0.162,6.14,0.025,8.51,0.04,64.92,63.8,62.82,63.26,24.51,0.171,24.77,0.143,5.83,0.022,8.12,0.037
7/14/2023 23:59,827,12.67,0,3.74,81.7,7/14/2023 13:27,56.13,7/14/2023 23:36,68.56,100,7/13/2023 23:59,45.47,7/14/2023 13:34,76.76,18.41,7/14/2023 15:52,0,7/14/2023 0:12,4.325,246.7,W,566.8447,28.88245,0.19,0.237,18.92,,69.56,67.41,59.34,,71.19,67.91,59.55,,67.69,66.83,59.15,67.67,65.64,63,63.73,24.63,0.167,25.11,0.142,5.739,0.022,8.06,0.036,68.84,66.4,63.11,63.88,25.13,0.172,26.1,0.15,5.87,0.025,8.2,0.037,66.35,64.86,62.88,63.51,23.86,0.159,23.88,0.133,5.6,0.02,7.94,0.035
7/15/2023 23:59,828,12.66,0,3.74,74.22,7/15/2023 14:06,51.94,7/15/2023 23:39,63.81,100,7/14/2023 23:59,38.05,7/15/2023 14:49,72.92,20.64,7/15/2023 15:52,0,7/15/2023 1:24,5.069,272.4,WNW,621.2706,29.27931,0.192,0.244,13.08,,68.92,67.18,59.39,,70.61,67.9,59.56,,67.04,66.51,59.2,67.05,65.27,63.11,63.83,23,0.149,22.82,0.121,5.502,0.021,7.807,0.034,68.3,66.28,63.19,64.07,23.88,0.16,23.9,0.133,5.69,0.024,7.97,0.035,65.82,64.52,63.02,63.62,21.99,0.139,21.46,0.109,5.32,0.018,7.66,0.032
7/16/2023 23:59,829,12.62,0,3.74,72.88,7/16/2023 14:09,49.92,7/16/2023 1:40,61.65,100,7/16/2023 1:01,39.26,7/16/2023 14:12,70.59,24.44,7/16/2023 12:59,0,7/15/2023 23:59,7.114,278.5,WNW,623.6817,29.30962,0.196,0.257,11.44,,68.3,66.78,59.45,,70.14,67.48,59.62,,66.41,66.08,59.3,66.39,64.68,62.98,63.58,21.33,0.13,20.66,0.1,5.243,0.019,7.53,0.031,67.72,65.78,63.13,63.86,22,0.139,21.49,0.11,5.42,0.021,7.68,0.033,64.92,63.81,62.83,63.34,20.52,0.122,19.65,0.091,5.03,0.016,7.31,0.03
7/17/2023 23:59,830,12.63,0,3.74,72.04,7/17/2023 17:02,49.06,7/17/2023 0:46,60.13,100,7/17/2023 4:59,45.12,7/17/2023 15:41,75.92,19.38,7/17/2023 10:09,0,7/17/2023 0:06,4.754,276.6,NW,519.1141,29.19023,0.146,0.183,11.02,,67.37,66.22,59.48,,69.4,67.05,59.63,,65.61,65.56,59.28,65.69,64.01,62.73,63.22,20,0.115,19.08,0.085,4.978,0.017,7.271,0.029,67.34,65.2,62.9,63.53,20.54,0.122,19.68,0.091,5.13,0.019,7.39,0.031,64.1,63.05,62.54,62.93,19.38,0.109,18.38,0.08,4.81,0.015,7.14,0.028
7/18/2023 23:59,831,12.63,0,3.74,77.73,7/18/2023 15:01,50.16,7/18/2023 5:21,65.49,100,7/18/2023 0:01,40.39,7/18/2023 15:02,71.36,13.26,7/18/2023 15:26,0,7/17/2023 23:59,2.939,170.2,S,680.6605,28.95152,0.208,0.246,13.95,,67.76,65.94,59.45,,71.07,67.15,59.67,,65.25,65.19,59.23,66.48,64.31,62.48,62.95,18.69,0.103,17.62,0.075,4.714,0.015,7.003,0.027,69.25,66.16,62.61,63.12,19.4,0.11,18.4,0.081,4.9,0.018,7.16,0.029,64.28,63.11,62.37,62.72,17.81,0.098,16.68,0.069,4.53,0.013,6.85,0.026
7/19/2023 23:59,832,12.66,0,3.74,86.6,7/19/2023 14:16,60.4,7/19/2023 3:13,72.23,98.8,7/19/2023 5:00,32.52,7/19/2023 17:09,67.99,26.01,7/19/2023 17:08,0,7/19/2023 3:11,7.496,237.8,WSW,649.2721,28.36814,0.239,0.307,23.2,,70.62,67.54,59.42,,73.29,68.85,59.61,,68.5,66.99,59.13,69.14,66.35,62.66,63.48,17.16,0.093,16.09,0.066,4.442,0.014,6.72,0.026,71.55,68.05,62.93,63.99,17.83,0.099,16.7,0.071,4.62,0.016,6.86,0.027,67.38,65.39,62.44,63.05,16.26,0.086,15.26,0.061,4.25,0.012,6.55,0.025
7/20/2023 23:59,833,12.66,0,3.74,77,7/20/2023 15:32,56.38,7/20/2023 23:58,66.72,99.9,7/20/2023 5:07,47.02,7/20/2023 15:33,75.02,19.67,7/20/2023 12:01,0,7/20/2023 18:58,5.559,235,NNW,502.3511,28.57593,0.153,0.191,16.78,,71.06,68.51,59.44,,72.94,69.01,59.63,,69.4,67.99,59.29,69.74,67.2,63.2,64.26,15.76,0.08,14.88,0.058,4.212,0.012,6.476,0.024,71.09,68.02,63.38,64.43,16.27,0.086,15.28,0.062,4.35,0.014,6.62,0.026,68.3,66.36,62.87,63.95,15.17,0.076,14.41,0.055,4.04,0.011,6.38,0.023
7/21/2023 23:59,834,12.63,0,3.74,81.6,7/21/2023 13:24,51.86,7/21/2023 4:59,66.57,100,7/21/2023 0:44,35.78,7/21/2023 14:09,73.17,16.17,7/21/2023 14:59,0,7/20/2023 23:59,2.51,242.8,W,541.5101,28.56002,0.172,0.207,16.73,,70.32,68.2,59.52,,72.12,68.78,59.73,,68.24,67.41,59.25,67.66,65.62,63.41,64.26,23.77,0.144,25.8,0.147,6.164,0.025,9.14,0.041,70.5,67.92,63.61,64.65,30.14,0.193,37.99,0.247,8.21,0.037,13.22,0.065,65.68,63.93,63.21,63.89,15.05,0.069,14.35,0.053,4.08,0.011,6.37,0.023
7/22/2023 23:59,835,12.63,0,3.74,83.7,7/22/2023 14:12,53.08,7/22/2023 4:12,69.75,100,7/21/2023 23:59,39.31,7/22/2023 14:09,71.15,16.47,7/22/2023 14:08,0,7/21/2023 23:59,4.228,263.3,WNW,584.8181,28.20536,0.203,0.254,18.39,,70.52,68.24,59.64,,72.9,68.89,59.85,,68.38,67.55,59.42,67.25,65.26,63.16,63.81,24.35,0.145,25.86,0.148,6.195,0.026,8.8,0.039,69.33,66.61,63.3,64.05,26.03,0.161,27.97,0.167,6.67,0.029,9.34,0.043,65.52,64.29,63.03,63.6,22.49,0.13,23.49,0.129,5.81,0.023,8.28,0.036
7/23/2023 23:59,836,12.64,0,3.74,82.4,7/23/2023 14:35,53.25,7/23/2023 4:18,68.97,100,7/23/2023 1:12,40.28,7/23/2023 13:04,74.48,8.5,7/23/2023 15:57,0,7/22/2023 23:59,1.418,186.1,SW,537.021,28.16408,0.165,0.188,17.82,,71.13,68.65,59.74,,73.32,69.35,59.98,,69,67.97,59.48,68.26,66.03,63.18,63.96,21.39,0.119,22.11,0.115,5.603,0.022,8.05,0.034,70.55,67.56,63.29,64.15,22.51,0.131,23.51,0.13,5.85,0.025,8.36,0.036,66.24,64.94,63.08,63.81,20.17,0.111,20.44,0.101,5.35,0.02,7.79,0.032
7/24/2023 23:59,837,12.65,0,3.74,90,7/24/2023 15:09,60.17,7/24/2023 5:14,73.95,98.9,7/24/2023 23:50,39.49,7/24/2023 14:19,74.87,15.5,7/24/2023 16:21,0,7/23/2023 23:59,2.521,173.1,SSW,593.1572,27.67913,0.198,0.235,23.09,,72.48,69.38,59.84,,75.29,70.53,60.04,,70.22,68.71,59.56,70.25,67.48,63.48,64.45,19.13,0.102,19.14,0.09,5.142,0.019,7.521,0.031,73.07,69.45,63.76,64.89,20.19,0.111,20.47,0.101,5.41,0.022,7.81,0.033,68.13,66.33,63.25,64.14,17.78,0.093,17.47,0.078,4.84,0.016,7.2,0.029
7/25/2023 23:59,838,12.65,0.86,4.6,90.7,7/25/2023 13:27,60.25,7/25/2023 4:55,75.72,100,7/25/2023 0:18,38.36,7/25/2023 13:26,75.08,22.8,7/25/2023 21:51,0,7/24/2023 23:59,5.766,160.8,SSE,559.3696,27.533,0.213,0.272,23.13,,73.56,70.43,59.96,,75.42,71.26,60.17,,71.47,69.81,59.75,71.86,69.07,64.08,65.37,19.34,0.104,19.65,0.099,5.142,0.019,7.74,0.032,73.82,70.69,64.92,66.71,39.75,0.274,37.74,0.274,12.1,0.059,17.59,0.095,70.05,67.99,63.73,64.87,16.04,0.08,15.51,0.063,4.45,0.013,6.71,0.026
7/26/2023 23:59,839,12.64,1.73,6.33,91.2,7/26/2023 16:09,63.42,7/26/2023 4:00,77.49,100,7/26/2023 0:13,44.67,7/26/2023 18:18,80.5,19.97,7/26/2023 0:18,0,7/26/2023 0:26,3.735,210.6,WSW,665.4158,27.02674,0.214,0.244,24.71,,74.25,71.52,60.09,,77.63,73.25,60.33,,71.44,70.47,59.89,72.18,69.91,65.77,67.18,32.45,0.267,32.92,0.209,9.35,0.038,12.97,0.07,75.14,71.87,66.14,67.91,39.84,0.345,37.73,0.261,15.25,0.061,20.6,0.118,69.94,68.67,64.9,66.65,29.53,0.242,30.44,0.192,7.89,0.031,10.9,0.058
7/27/2023 23:59,840,12.68,0.01,6.34,89.4,7/27/2023 12:54,68.45,7/27/2023 23:58,80.3,100,7/27/2023 0:56,63.32,7/27/2023 18:30,80.9,14.08,7/27/2023 8:31,0,7/27/2023 0:11,2.755,162.2,ENE,478.3504,26.64799,0.155,0.177,27.31,,76.73,73.55,60.32,,78.68,74.68,60.56,,75,72.97,60.11,74.77,71.96,66.07,67.61,28.74,0.24,29.56,0.193,7.614,0.032,10.41,0.056,76.86,73.42,66.41,68.11,29.55,0.249,30.45,0.199,8,0.035,10.9,0.058,73.26,71.14,65.71,67.11,27.78,0.231,28.53,0.187,7.26,0.03,9.91,0.053
7/28/2023 23:59,841,12.68,0,6.34,83.6,7/28/2023 11:53,62.84,7/28/2023 23:28,71.68,100,7/28/2023 1:53,53.77,7/28/2023 16:43,82.3,20.12,7/28/2023 12:59,0,7/27/2023 23:59,3.823,158.1,NNE,539.3744,27.09083,0.162,0.191,23.22,,76.35,74.07,60.68,,78.17,74.77,61.04,,74.72,73.27,60.33,74.15,72.02,66.7,68.35,27.15,0.216,27.92,0.179,7.075,0.03,9.67,0.052,76.24,73.37,66.86,68.5,27.8,0.231,28.63,0.189,7.31,0.032,9.93,0.054,73.14,71.39,66.39,68.1,26.36,0.203,27.01,0.169,6.83,0.027,9.29,0.049
7/29/2023 23:59,842,12.65,0,6.34,74.54,7/29/2023 14:19,56.64,7/29/2023 23:38,65.91,100,7/29/2023 2:13,45.01,7/29/2023 15:57,76.2,14.98,7/29/2023 12:47,0,7/29/2023 0:54,4.03,271.7,NNW,672.1176,27.61196,0.187,0.223,15.59,,74.44,72.94,61.08,,76.32,74.24,61.38,,72.45,72.04,60.88,71.17,69.73,66.71,67.93,25.67,0.19,26.33,0.16,6.662,0.027,9.08,0.047,73.41,71.59,66.93,68.39,26.47,0.204,27.1,0.172,6.87,0.03,9.3,0.049,70.14,68.92,66.44,67.44,24.82,0.178,25.28,0.151,6.41,0.025,8.74,0.044
7/30/2023 23:59,843,12.63,0,6.34,75.35,7/30/2023 15:54,53.5,7/30/2023 5:22,63.84,100,7/30/2023 5:28,43.56,7/30/2023 12:31,76.81,7.75,7/30/2023 10:37,0,7/29/2023 23:59,1.298,155.5,N,499.4405,27.62416,0.136,0.15,14.43,,73.16,71.99,61.46,,75.28,73.17,61.67,,71.27,71.13,61.29,69.33,67.99,66.17,66.98,24.63,0.17,24.77,0.143,6.306,0.025,8.6,0.043,70.83,69.42,66.5,67.47,25.11,0.178,25.38,0.151,6.48,0.028,8.76,0.045,67.99,67.14,65.82,66.5,23.99,0.163,24.01,0.136,6.11,0.023,8.38,0.041
7/31/2023 23:59,844,12.62,0,6.34,79.91,7/31/2023 15:12,49.48,7/31/2023 4:22,67.07,100,7/30/2023 23:59,43.52,7/31/2023 13:55,74.57,13.12,7/31/2023 11:43,0,7/30/2023 23:59,2.8,148.1,SSE,631.9533,27.25132,0.187,0.221,14.96,,72.47,71.2,61.71,,74.74,72.08,61.95,,70.22,70.29,61.54,68.97,67.35,65.63,66.27,23.44,0.155,23.24,0.128,5.985,0.023,8.18,0.04,71.31,68.69,65.9,66.66,24.07,0.163,24.04,0.137,6.17,0.026,8.4,0.041,66.9,66.2,65.33,65.91,22.62,0.151,22.24,0.121,5.76,0.02,7.9,0.038
8/1/2023 23:59,845,12.66,1.24,7.58,83.9,8/1/2023 14:42,62.17,8/1/2023 5:11,72.72,100,8/1/2023 20:34,55.96,8/1/2023 19:15,79.35,32.71,8/1/2023 19:47,0,8/1/2023 0:00,6.237,164,S,613.6758,26.51728,0.198,0.242,23.04,,73.6,71.76,61.87,,75.91,72.9,62.09,,71.83,71.06,61.5,70.84,68.63,65.48,66.3,23.53,0.158,23.78,0.131,5.866,0.022,8.43,0.04,73.21,70.23,65.7,66.81,31.07,0.236,36,0.224,7.82,0.033,12.7,0.063,69.22,67.74,65.33,66.11,21.44,0.142,20.6,0.104,5.42,0.019,7.6,0.035
8/2/2023 23:59,846,12.66,0,7.58,86.8,8/2/2023 15:14,64.17,8/2/2023 5:09,75.54,100,8/2/2023 3:02,45.88,8/2/2023 16:10,80.9,25.41,8/2/2023 0:14,0,8/2/2023 0:28,1.686,154.2,ENE,603.9821,26.42177,0.183,0.202,25.09,,74.28,72.23,61.95,,77.44,73.72,62.15,,71.99,71.36,61.74,71.97,69.58,65.82,66.85,28.84,0.211,30.25,0.178,7.245,0.03,10.33,0.045,74.39,71.32,66.01,67.16,30.63,0.229,33.25,0.197,7.82,0.034,11.81,0.054,70.27,68.68,65.65,66.69,27.29,0.196,28.09,0.167,6.72,0.026,9.42,0.041
8/3/2023 23:59,847,12.67,0,7.58,87.7,8/3/2023 14:51,63.76,8/3/2023 5:21,76.06,100,8/2/2023 23:59,43.16,8/3/2023 16:50,77.96,12.74,8/3/2023 14:01,0,8/2/2023 23:59,1.787,184.9,NNW,629.5791,26.22921,0.199,0.225,24.88,,76.32,73.73,62.09,,78.76,74.94,62.33,,74.12,72.95,61.82,73.25,70.85,66.27,67.51,26.28,0.183,26.83,0.157,6.539,0.026,9.1,0.04,75.06,71.96,66.55,67.8,27.31,0.196,28.1,0.17,6.78,0.028,9.43,0.041,71.72,70.01,65.97,67.16,25.01,0.171,25.17,0.145,6.24,0.023,8.65,0.037
8/4/2023 23:59,848,12.64,0,7.58,84.1,8/4/2023 14:51,56.55,8/4/2023 3:51,71.78,99.5,8/4/2023 2:14,37.36,8/4/2023 14:53,72.57,8.12,8/4/2023 10:14,0,8/4/2023 0:05,1.928,65.92,NE,541.782,26.55904,0.166,0.189,20.32,,75.83,74.07,62.36,,78.07,75.02,62.62,,73.85,73.25,62.14,72.42,70.5,66.66,67.88,24.28,0.158,24.36,0.135,6.087,0.024,8.5,0.036,74.39,71.94,66.78,68.09,25.04,0.171,25.2,0.145,6.29,0.026,8.67,0.038,70.8,69.52,66.44,67.63,23.5,0.15,23.43,0.127,5.88,0.022,8.29,0.035
8/5/2023 23:59,849,12.65,0.01,7.59,78.93,8/5/2023 14:07,62.66,8/5/2023 5:10,71.26,93.4,8/5/2023 11:54,65.18,8/5/2023 14:08,81.8,14.53,8/5/2023 14:08,0,8/5/2023 0:10,3.926,86,E,384.6354,26.05384,0.121,0.145,20.79,,74.85,73.5,62.69,,76.56,74.31,62.91,,73.7,72.96,62.51,72.13,70.15,66.7,67.77,23.14,0.145,23.07,0.122,5.834,0.022,8.13,0.034,73.05,70.82,66.81,67.9,23.51,0.15,23.46,0.127,5.93,0.024,8.3,0.035,71.02,69.49,66.6,67.59,22.76,0.141,22.62,0.118,5.7,0.02,7.98,0.033
8/6/2023 23:59,850,12.66,0,7.59,78.32,8/6/2023 14:30,61.24,8/6/2023 23:37,68.55,100,8/6/2023 23:26,51.15,8/6/2023 14:21,86.6,20.34,8/6/2023 15:43,0,8/5/2023 23:59,2.509,112.3,NNE,340.1708,26.13644,0.106,0.121,19.78,,73.76,72.63,62.95,,74.9,73.36,63.14,,72.7,71.89,62.53,71.77,69.9,66.7,67.73,22.48,0.136,22.24,0.113,5.661,0.021,7.913,0.033,72.58,70.56,66.79,67.88,22.79,0.142,22.66,0.118,5.77,0.023,8.06,0.034,71.1,69.41,66.61,67.56,22.12,0.131,21.7,0.108,5.53,0.019,7.81,0.032
8/7/2023 23:59,851,12.63,0,7.59,78.75,8/7/2023 14:10,56.55,8/7/2023 23:17,67.06,100,8/6/2023 23:59,41.54,8/7/2023 16:04,76.44,15.5,8/7/2023 10:12,0,8/7/2023 0:00,3.641,230.7,NNW,625.6385,26.33989,0.185,0.222,17.65,,72.78,71.78,63.1,,74.32,72.59,63.27,,71.2,71.08,62.92,70.63,68.87,66.52,67.36,21.6,0.125,21.02,0.101,5.402,0.02,7.642,0.031,72.19,69.81,66.7,67.71,22.14,0.131,21.72,0.108,5.6,0.022,7.82,0.032,69.21,68,66.32,67.01,20.9,0.12,20.13,0.094,5.13,0.017,7.45,0.029
8/8/2023 23:59,852,12.65,0,7.59,80.1,8/8/2023 14:10,52.79,8/8/2023 5:29,67.12,100,8/8/2023 0:30,43.62,8/8/2023 14:34,75.26,20.72,8/8/2023 19:55,0,8/7/2023 23:59,3.927,204.7,WSW,605.0359,26.06158,0.186,0.228,16.45,,72.05,71.21,63.24,,73.59,72.08,63.45,,70.32,70.47,63.04,70.09,68.33,66.23,66.95,20.43,0.113,19.53,0.088,5.046,0.018,7.31,0.029,71.83,69.49,66.43,67.24,20.93,0.12,20.15,0.095,5.25,0.021,7.46,0.03,68.32,67.27,66.01,66.62,19.82,0.109,18.72,0.083,4.79,0.015,7.08,0.027
8/9/2023 23:59,853,12.65,0.11,7.7,78.99,8/9/2023 15:07,56.64,8/9/2023 4:53,67.26,100,8/9/2023 1:35,54.44,8/9/2023 15:21,82.4,11.77,8/9/2023 10:37,0,8/9/2023 0:10,3.32,220.6,WNW,510.3974,25.74615,0.145,0.168,17.82,,72.03,70.98,63.3,,73.36,71.56,63.49,,70.62,70.37,62.92,70.26,68.36,66.02,66.74,19.46,0.104,18.39,0.08,4.735,0.016,7.022,0.027,71.73,69.17,66.16,66.97,19.84,0.11,18.74,0.083,4.92,0.018,7.16,0.028,68.81,67.48,65.87,66.47,19.08,0.101,17.97,0.077,4.56,0.013,6.85,0.026
8/10/2023 23:59,854,12.65,0.34,8.04,73.41,8/10/2023 16:56,56.79,8/10/2023 4:28,65.56,100,8/10/2023 22:21,61.99,8/10/2023 13:29,80.1,19.6,8/10/2023 17:02,0,8/9/2023 23:59,4.788,123.8,ESE,418.8249,25.81363,0.122,0.149,15.1,,71.49,70.7,63.36,,72.97,71.36,63.51,,70.5,70.21,63.21,69.56,67.89,65.91,66.61,22.59,0.128,23.28,0.119,5.199,0.018,8.23,0.032,71.16,69.09,66.04,66.79,32.37,0.218,35.51,0.224,6.86,0.027,11.93,0.05,68.66,67.26,65.73,66.33,18.7,0.093,17.59,0.072,4.48,0.013,6.73,0.025
8/11/2023 23:59,855,12.63,0.01,8.05,78.08,8/11/2023 13:18,56.38,8/11/2023 23:36,67.39,100,8/10/2023 23:59,53.74,8/11/2023 16:48,86.5,23.32,8/11/2023 18:42,0,8/10/2023 23:59,4.939,255.1,W,540.8221,25.28537,0.159,0.189,17.23,,71.05,70.08,63.34,,72.81,70.66,63.54,,69.55,69.5,63.06,68.95,67.34,65.7,66.26,29.48,0.183,31.02,0.188,6.902,0.026,10.38,0.043,70.14,67.98,65.9,66.5,32.31,0.216,35.32,0.224,7.29,0.03,11.74,0.049,67.85,66.64,65.53,66.06,27.71,0.163,28.72,0.17,6.5,0.023,9.33,0.038
8/12/2023 23:59,856,12.64,0,8.05,75.65,8/12/2023 15:11,56.38,8/12/2023 1:29,65.4,100,8/11/2023 23:59,53.38,8/12/2023 15:01,78.97,19.38,8/12/2023 11:11,0,8/12/2023 1:12,4.713,260.2,WNW,541.8821,25.51386,0.156,0.191,16.02,,70.26,69.75,63.35,,71.99,70.66,63.52,,68.75,69.07,63.18,67.57,66.34,65.42,65.88,26.73,0.152,27.57,0.158,6.233,0.023,8.95,0.036,68.98,67.7,65.66,66.26,27.71,0.164,28.72,0.171,6.51,0.026,9.34,0.038,66.53,65.65,65.11,65.48,25.71,0.144,26.38,0.148,5.96,0.021,8.58,0.034
8/13/2023 23:59,857,12.64,0.88,8.93,73.35,8/13/2023 11:48,56.04,8/13/2023 5:26,63.6,100,8/12/2023 23:59,57.25,8/13/2023 11:45,90.6,20.57,8/13/2023 23:12,0,8/12/2023 23:59,3.171,89,E,354.2641,25.18923,0.103,0.118,14.7,,69.69,69.16,63.36,,70.78,69.8,63.54,,68.33,68.6,63.15,67.39,65.93,64.99,65.35,26.2,0.145,27.29,0.152,5.876,0.021,8.46,0.033,68.38,66.47,65.2,65.6,32.78,0.198,36.15,0.214,6.04,0.024,11.3,0.045,66.27,65.26,64.8,65.14,24.96,0.137,25.43,0.139,5.73,0.02,8.21,0.032
8/14/2023 23:59,858,12.61,0.02,8.95,72.51,8/14/2023 15:22,52.93,8/14/2023 23:42,62.43,100,8/14/2023 23:46,38.15,8/14/2023 15:45,79.28,19.3,8/14/2023 6:46,0,8/14/2023 18:22,5.41,101.5,NNE,605.6608,25.41506,0.162,0.191,12.72,,68.79,68.38,63.27,,70.57,69.28,63.45,,67.17,67.67,63.04,66.6,65.23,64.68,64.97,30.16,0.176,31.79,0.177,6.958,0.026,10.81,0.045,68.04,66.12,64.87,65.34,32.52,0.195,35.43,0.206,7.29,0.029,12,0.051,65.27,64.43,64.44,64.68,28.61,0.165,29.7,0.166,5.75,0.02,9.9,0.041
8/15/2023 23:59,859,12.65,0,8.95,79.43,8/15/2023 14:55,50.17,8/15/2023 4:10,65.93,100,8/14/2023 23:59,51.52,8/15/2023 16:01,81.1,17.51,8/15/2023 13:40,0,8/14/2023 23:59,4.271,221.8,SW,608.4832,24.83592,0.174,0.21,14.8,,68.55,68.04,63.19,,70.54,68.81,63.42,,66.61,67.27,63,66.35,64.92,64.3,64.54,27.8,0.157,28.68,0.156,6.633,0.025,9.55,0.039,68.42,66.16,64.53,64.83,28.62,0.165,29.71,0.166,6.81,0.027,9.91,0.041,64.51,63.86,64.08,64.25,26.91,0.153,27.56,0.149,6.39,0.023,9.07,0.037
8/16/2023 23:59,860,12.66,0,8.95,84.7,8/16/2023 15:15,59.58,8/16/2023 2:51,69.61,100,8/16/2023 1:13,53.95,8/16/2023 17:44,77.53,25.63,8/16/2023 13:12,0,8/16/2023 0:40,8.83,230.6,SW,527.0555,24.44862,0.182,0.236,22.14,,69.41,68.44,63.11,,70.83,69.02,63.29,,67.95,67.93,62.87,67.85,66.01,64.2,64.61,26.21,0.148,26.78,0.145,6.239,0.023,8.9,0.036,69.57,67.08,64.31,64.87,26.93,0.154,27.57,0.151,6.44,0.026,9.14,0.037,66.5,65.23,64.11,64.43,25.36,0.142,25.85,0.139,6.02,0.021,8.57,0.034
8/17/2023 23:59,861,12.63,0,8.95,70.85,8/17/2023 16:31,50.07,8/17/2023 23:34,61.72,99.8,8/17/2023 23:15,45.15,8/17/2023 16:43,70.8,24,8/17/2023 7:33,0,8/17/2023 18:04,6.464,280.6,NW,582.4247,25.01558,0.165,0.207,10.46,,68.51,68.1,63.03,,70.21,69.01,63.18,,67.14,67.49,62.81,66.74,65.42,64.27,64.72,24.68,0.134,25.01,0.131,5.926,0.021,8.41,0.033,68.37,66.83,64.43,65.01,25.37,0.142,25.86,0.14,6.09,0.024,8.59,0.035,65.39,64.53,64.09,64.45,23.93,0.127,24.17,0.124,5.75,0.019,8.21,0.032
8/18/2023 23:59,862,12.61,0,8.95,77.17,8/18/2023 13:52,47.33,8/18/2023 3:43,64.36,100,8/18/2023 0:28,54.61,8/18/2023 11:10,77.11,26.45,8/18/2023 16:21,0,8/17/2023 23:59,8,163.2,SSE,547.0129,24.50865,0.172,0.223,13.58,,67.08,67.08,62.99,,68.71,68.03,63.18,,65.56,66.4,62.82,66.06,64.6,63.97,64.21,23.36,0.122,23.47,0.117,5.639,0.02,8.06,0.031,68.56,66.09,64.2,64.57,23.97,0.128,24.19,0.124,5.79,0.022,8.23,0.032,64,63.4,63.76,63.89,22.64,0.119,22.6,0.112,5.45,0.018,7.84,0.029
8/19/2023 23:59,863,12.67,0,8.95,88.4,8/19/2023 15:05,62.84,8/19/2023 5:30,73.99,96.5,8/19/2023 6:08,59.82,8/19/2023 15:07,76.66,14.01,8/19/2023 17:19,0,8/19/2023 6:25,5.283,239.8,W,549.6335,23.67334,0.185,0.217,24.42,,68.9,67.46,62.82,,71.84,68.98,63.06,,67,66.84,62.56,69.17,66.7,63.95,64.46,22.1,0.118,21.88,0.106,5.344,0.018,7.692,0.029,72.01,68.88,64.21,65.01,22.65,0.121,22.61,0.113,5.49,0.021,7.86,0.03,67.31,65.68,63.76,64.06,21.37,0.115,20.96,0.101,5.15,0.016,7.47,0.028
